:START_ID,:END_ID,:TYPE
331082,331000,BELONGS_TO
331000,331082,CONTAINS
331083,331000,BELONGS_TO
331000,331083,CONTAINS
331100,330000,BELONGS_TO
330000,331100,CONTAINS
331102,331100,BELONGS_TO
331100,331102,CONTAINS
331121,331100,BELONGS_TO
331100,331121,CONTAINS
331122,331100,BELONGS_TO
331100,331122,CONTAINS
331123,331100,BELONGS_TO
331100,331123,CONTAINS
331124,331100,BELONGS_TO
331100,331124,CONTAINS
331125,331100,BELONGS_TO
331100,331125,CONTAINS
331126,331100,BELONGS_TO
331100,331126,CONTAINS
331127,331100,BELONGS_TO
331100,331127,CONTAINS
331181,331100,BELONGS_TO
331100,331181,CONTAINS
340000,000000,BELONGS_TO
000000,340000,CONTAINS
340100,340000,BELONGS_TO
340000,340100,CONTAINS
340102,340100,BELONGS_TO
340100,340102,CONTAINS
340103,340100,BELONGS_TO
340100,340103,CONTAINS
340104,340100,BELONGS_TO
340100,340104,CONTAINS
340111,340100,BELONGS_TO
340100,340111,CONTAINS
340121,340100,BELONGS_TO
340100,340121,CONTAINS
340122,340100,BELONGS_TO
340100,340122,CONTAINS
340123,340100,BELONGS_TO
340100,340123,CONTAINS
340124,340100,BELONGS_TO
340100,340124,CONTAINS
340181,340100,BELONGS_TO
340100,340181,CONTAINS
340200,340000,BELONGS_TO
340000,340200,CONTAINS
340202,340200,BELONGS_TO
340200,340202,CONTAINS
340207,340200,BELONGS_TO
340200,340207,CONTAINS
340209,340200,BELONGS_TO
340200,340209,CONTAINS
340210,340200,BELONGS_TO
340200,340210,CONTAINS
340211,340200,BELONGS_TO
340200,340211,CONTAINS
340223,340200,BELONGS_TO
340200,340223,CONTAINS
340281,340200,BELONGS_TO
340200,340281,CONTAINS
340300,340000,BELONGS_TO
340000,340300,CONTAINS
340302,340300,BELONGS_TO
340300,340302,CONTAINS
340303,340300,BELONGS_TO
340300,340303,CONTAINS
340304,340300,BELONGS_TO
340300,340304,CONTAINS
340311,340300,BELONGS_TO
340300,340311,CONTAINS
340321,340300,BELONGS_TO
340300,340321,CONTAINS
340322,340300,BELONGS_TO
340300,340322,CONTAINS
340323,340300,BELONGS_TO
340300,340323,CONTAINS
340400,340000,BELONGS_TO
340000,340400,CONTAINS
340402,340400,BELONGS_TO
340400,340402,CONTAINS
340403,340400,BELONGS_TO
340400,340403,CONTAINS
340404,340400,BELONGS_TO
340400,340404,CONTAINS
340405,340400,BELONGS_TO
340400,340405,CONTAINS
340406,340400,BELONGS_TO
340400,340406,CONTAINS
340421,340400,BELONGS_TO
340400,340421,CONTAINS
340422,340400,BELONGS_TO
340400,340422,CONTAINS
340500,340000,BELONGS_TO
340000,340500,CONTAINS
340503,340500,BELONGS_TO
340500,340503,CONTAINS
340504,340500,BELONGS_TO
340500,340504,CONTAINS
340506,340500,BELONGS_TO
340500,340506,CONTAINS
340521,340500,BELONGS_TO
340500,340521,CONTAINS
340522,340500,BELONGS_TO
340500,340522,CONTAINS
340523,340500,BELONGS_TO
340500,340523,CONTAINS
340600,340000,BELONGS_TO
340000,340600,CONTAINS
340602,340600,BELONGS_TO
340600,340602,CONTAINS
340603,340600,BELONGS_TO
340600,340603,CONTAINS
340604,340600,BELONGS_TO
340600,340604,CONTAINS
340621,340600,BELONGS_TO
340600,340621,CONTAINS
340700,340000,BELONGS_TO
340000,340700,CONTAINS
340705,340700,BELONGS_TO
340700,340705,CONTAINS
340706,340700,BELONGS_TO
340700,340706,CONTAINS
340711,340700,BELONGS_TO
340700,340711,CONTAINS
340722,340700,BELONGS_TO
340700,340722,CONTAINS
340800,340000,BELONGS_TO
340000,340800,CONTAINS
340802,340800,BELONGS_TO
340800,340802,CONTAINS
340803,340800,BELONGS_TO
340800,340803,CONTAINS
340811,340800,BELONGS_TO
340800,340811,CONTAINS
340822,340800,BELONGS_TO
340800,340822,CONTAINS
340825,340800,BELONGS_TO
340800,340825,CONTAINS
340826,340800,BELONGS_TO
340800,340826,CONTAINS
340827,340800,BELONGS_TO
340800,340827,CONTAINS
340828,340800,BELONGS_TO
340800,340828,CONTAINS
340881,340800,BELONGS_TO
340800,340881,CONTAINS
340882,340800,BELONGS_TO
340800,340882,CONTAINS
341000,340000,BELONGS_TO
340000,341000,CONTAINS
341002,341000,BELONGS_TO
341000,341002,CONTAINS
341003,341000,BELONGS_TO
341000,341003,CONTAINS
341004,341000,BELONGS_TO
341000,341004,CONTAINS
341021,341000,BELONGS_TO
341000,341021,CONTAINS
341022,341000,BELONGS_TO
341000,341022,CONTAINS
341023,341000,BELONGS_TO
341000,341023,CONTAINS
341024,341000,BELONGS_TO
341000,341024,CONTAINS
341100,340000,BELONGS_TO
340000,341100,CONTAINS
341102,341100,BELONGS_TO
341100,341102,CONTAINS
341103,341100,BELONGS_TO
341100,341103,CONTAINS
341122,341100,BELONGS_TO
341100,341122,CONTAINS
341124,341100,BELONGS_TO
341100,341124,CONTAINS
341125,341100,BELONGS_TO
341100,341125,CONTAINS
341126,341100,BELONGS_TO
341100,341126,CONTAINS
341181,341100,BELONGS_TO
341100,341181,CONTAINS
341182,341100,BELONGS_TO
341100,341182,CONTAINS
341200,340000,BELONGS_TO
340000,341200,CONTAINS
341202,341200,BELONGS_TO
341200,341202,CONTAINS
341203,341200,BELONGS_TO
341200,341203,CONTAINS
341204,341200,BELONGS_TO
341200,341204,CONTAINS
341221,341200,BELONGS_TO
341200,341221,CONTAINS
341222,341200,BELONGS_TO
341200,341222,CONTAINS
341225,341200,BELONGS_TO
341200,341225,CONTAINS
341226,341200,BELONGS_TO
341200,341226,CONTAINS
341282,341200,BELONGS_TO
341200,341282,CONTAINS
341300,340000,BELONGS_TO
340000,341300,CONTAINS
341302,341300,BELONGS_TO
341300,341302,CONTAINS
341321,341300,BELONGS_TO
341300,341321,CONTAINS
341322,341300,BELONGS_TO
341300,341322,CONTAINS
341323,341300,BELONGS_TO
341300,341323,CONTAINS
341324,341300,BELONGS_TO
341300,341324,CONTAINS
341500,340000,BELONGS_TO
340000,341500,CONTAINS
341502,341500,BELONGS_TO
341500,341502,CONTAINS
341503,341500,BELONGS_TO
341500,341503,CONTAINS
341504,341500,BELONGS_TO
341500,341504,CONTAINS
341522,341500,BELONGS_TO
341500,341522,CONTAINS
341523,341500,BELONGS_TO
341500,341523,CONTAINS
341524,341500,BELONGS_TO
341500,341524,CONTAINS
341525,341500,BELONGS_TO
341500,341525,CONTAINS
341600,340000,BELONGS_TO
340000,341600,CONTAINS
341602,341600,BELONGS_TO
341600,341602,CONTAINS
341621,341600,BELONGS_TO
341600,341621,CONTAINS
341622,341600,BELONGS_TO
341600,341622,CONTAINS
341623,341600,BELONGS_TO
341600,341623,CONTAINS
341700,340000,BELONGS_TO
340000,341700,CONTAINS
341702,341700,BELONGS_TO
341700,341702,CONTAINS
341721,341700,BELONGS_TO
341700,341721,CONTAINS
341722,341700,BELONGS_TO
341700,341722,CONTAINS
341723,341700,BELONGS_TO
341700,341723,CONTAINS
341800,340000,BELONGS_TO
340000,341800,CONTAINS
341802,341800,BELONGS_TO
341800,341802,CONTAINS
341821,341800,BELONGS_TO
341800,341821,CONTAINS
341823,341800,BELONGS_TO
341800,341823,CONTAINS
341824,341800,BELONGS_TO
341800,341824,CONTAINS
341825,341800,BELONGS_TO
341800,341825,CONTAINS
341881,341800,BELONGS_TO
341800,341881,CONTAINS
341882,341800,BELONGS_TO
341800,341882,CONTAINS
350000,000000,BELONGS_TO
000000,350000,CONTAINS
350100,350000,BELONGS_TO
350000,350100,CONTAINS
350102,350100,BELONGS_TO
350100,350102,CONTAINS
350103,350100,BELONGS_TO
350100,350103,CONTAINS
350104,350100,BELONGS_TO
350100,350104,CONTAINS
350105,350100,BELONGS_TO
350100,350105,CONTAINS
350111,350100,BELONGS_TO
350100,350111,CONTAINS
350112,350100,BELONGS_TO
350100,350112,CONTAINS
350121,350100,BELONGS_TO
350100,350121,CONTAINS
350122,350100,BELONGS_TO
350100,350122,CONTAINS
350123,350100,BELONGS_TO
350100,350123,CONTAINS
350124,350100,BELONGS_TO
350100,350124,CONTAINS
350125,350100,BELONGS_TO
350100,350125,CONTAINS
350128,350100,BELONGS_TO
350100,350128,CONTAINS
350181,350100,BELONGS_TO
350100,350181,CONTAINS
350200,350000,BELONGS_TO
350000,350200,CONTAINS
350203,350200,BELONGS_TO
350200,350203,CONTAINS
350205,350200,BELONGS_TO
350200,350205,CONTAINS
350206,350200,BELONGS_TO
350200,350206,CONTAINS
350211,350200,BELONGS_TO
350200,350211,CONTAINS
350212,350200,BELONGS_TO
350200,350212,CONTAINS
350213,350200,BELONGS_TO
350200,350213,CONTAINS
350300,350000,BELONGS_TO
350000,350300,CONTAINS
350302,350300,BELONGS_TO
350300,350302,CONTAINS
350303,350300,BELONGS_TO
350300,350303,CONTAINS
350304,350300,BELONGS_TO
350300,350304,CONTAINS
350305,350300,BELONGS_TO
350300,350305,CONTAINS
350322,350300,BELONGS_TO
350300,350322,CONTAINS
350400,350000,BELONGS_TO
350000,350400,CONTAINS
350402,350400,BELONGS_TO
350400,350402,CONTAINS
350403,350400,BELONGS_TO
350400,350403,CONTAINS
350421,350400,BELONGS_TO
350400,350421,CONTAINS
350423,350400,BELONGS_TO
350400,350423,CONTAINS
350424,350400,BELONGS_TO
350400,350424,CONTAINS
350425,350400,BELONGS_TO
350400,350425,CONTAINS
350426,350400,BELONGS_TO
350400,350426,CONTAINS
350427,350400,BELONGS_TO
350400,350427,CONTAINS
350428,350400,BELONGS_TO
350400,350428,CONTAINS
350429,350400,BELONGS_TO
350400,350429,CONTAINS
350430,350400,BELONGS_TO
350400,350430,CONTAINS
350481,350400,BELONGS_TO
350400,350481,CONTAINS
350500,350000,BELONGS_TO
350000,350500,CONTAINS
350502,350500,BELONGS_TO
350500,350502,CONTAINS
350503,350500,BELONGS_TO
350500,350503,CONTAINS
350504,350500,BELONGS_TO
350500,350504,CONTAINS
350505,350500,BELONGS_TO
350500,350505,CONTAINS
350521,350500,BELONGS_TO
350500,350521,CONTAINS
350524,350500,BELONGS_TO
350500,350524,CONTAINS
350525,350500,BELONGS_TO
350500,350525,CONTAINS
350526,350500,BELONGS_TO
350500,350526,CONTAINS
350527,350500,BELONGS_TO
350500,350527,CONTAINS
350581,350500,BELONGS_TO
350500,350581,CONTAINS
350582,350500,BELONGS_TO
350500,350582,CONTAINS
350583,350500,BELONGS_TO
350500,350583,CONTAINS
350600,350000,BELONGS_TO
350000,350600,CONTAINS
350602,350600,BELONGS_TO
350600,350602,CONTAINS
350603,350600,BELONGS_TO
350600,350603,CONTAINS
350622,350600,BELONGS_TO
350600,350622,CONTAINS
350623,350600,BELONGS_TO
350600,350623,CONTAINS
350624,350600,BELONGS_TO
350600,350624,CONTAINS
350625,350600,BELONGS_TO
350600,350625,CONTAINS
350626,350600,BELONGS_TO
350600,350626,CONTAINS
350627,350600,BELONGS_TO
350600,350627,CONTAINS
350628,350600,BELONGS_TO
350600,350628,CONTAINS
350629,350600,BELONGS_TO
350600,350629,CONTAINS
350681,350600,BELONGS_TO
350600,350681,CONTAINS
350700,350000,BELONGS_TO
350000,350700,CONTAINS
350702,350700,BELONGS_TO
350700,350702,CONTAINS
350703,350700,BELONGS_TO
350700,350703,CONTAINS
350721,350700,BELONGS_TO
350700,350721,CONTAINS
350722,350700,BELONGS_TO
350700,350722,CONTAINS
350723,350700,BELONGS_TO
350700,350723,CONTAINS
350724,350700,BELONGS_TO
350700,350724,CONTAINS
350725,350700,BELONGS_TO
350700,350725,CONTAINS
350781,350700,BELONGS_TO
350700,350781,CONTAINS
350782,350700,BELONGS_TO
350700,350782,CONTAINS
350783,350700,BELONGS_TO
350700,350783,CONTAINS
350800,350000,BELONGS_TO
350000,350800,CONTAINS
350802,350800,BELONGS_TO
350800,350802,CONTAINS
350803,350800,BELONGS_TO
350800,350803,CONTAINS
350821,350800,BELONGS_TO
350800,350821,CONTAINS
350823,350800,BELONGS_TO
350800,350823,CONTAINS
350824,350800,BELONGS_TO
350800,350824,CONTAINS
350825,350800,BELONGS_TO
350800,350825,CONTAINS
350881,350800,BELONGS_TO
350800,350881,CONTAINS
350900,350000,BELONGS_TO
350000,350900,CONTAINS
350902,350900,BELONGS_TO
350900,350902,CONTAINS
350921,350900,BELONGS_TO
350900,350921,CONTAINS
350922,350900,BELONGS_TO
350900,350922,CONTAINS
350923,350900,BELONGS_TO
350900,350923,CONTAINS
350924,350900,BELONGS_TO
350900,350924,CONTAINS
350925,350900,BELONGS_TO
350900,350925,CONTAINS
350926,350900,BELONGS_TO
350900,350926,CONTAINS
350981,350900,BELONGS_TO
350900,350981,CONTAINS
350982,350900,BELONGS_TO
350900,350982,CONTAINS
360000,000000,BELONGS_TO
000000,360000,CONTAINS
360100,360000,BELONGS_TO
360000,360100,CONTAINS
360102,360100,BELONGS_TO
360100,360102,CONTAINS
360103,360100,BELONGS_TO
360100,360103,CONTAINS
360104,360100,BELONGS_TO
360100,360104,CONTAINS
360111,360100,BELONGS_TO
360100,360111,CONTAINS
360112,360100,BELONGS_TO
360100,360112,CONTAINS
360113,360100,BELONGS_TO
360100,360113,CONTAINS
360121,360100,BELONGS_TO
360100,360121,CONTAINS
360123,360100,BELONGS_TO
360100,360123,CONTAINS
360124,360100,BELONGS_TO
360100,360124,CONTAINS
360200,360000,BELONGS_TO
360000,360200,CONTAINS
360202,360200,BELONGS_TO
360200,360202,CONTAINS
360203,360200,BELONGS_TO
360200,360203,CONTAINS
360222,360200,BELONGS_TO
360200,360222,CONTAINS
360281,360200,BELONGS_TO
360200,360281,CONTAINS
360300,360000,BELONGS_TO
360000,360300,CONTAINS
360302,360300,BELONGS_TO
360300,360302,CONTAINS
360313,360300,BELONGS_TO
360300,360313,CONTAINS
360321,360300,BELONGS_TO
360300,360321,CONTAINS
360322,360300,BELONGS_TO
360300,360322,CONTAINS
360323,360300,BELONGS_TO
360300,360323,CONTAINS
360400,360000,BELONGS_TO
360000,360400,CONTAINS
360402,360400,BELONGS_TO
360400,360402,CONTAINS
360403,360400,BELONGS_TO
360400,360403,CONTAINS
360404,360400,BELONGS_TO
360400,360404,CONTAINS
360423,360400,BELONGS_TO
360400,360423,CONTAINS
360424,360400,BELONGS_TO
360400,360424,CONTAINS
360425,360400,BELONGS_TO
360400,360425,CONTAINS
360426,360400,BELONGS_TO
360400,360426,CONTAINS
360428,360400,BELONGS_TO
360400,360428,CONTAINS
360429,360400,BELONGS_TO
360400,360429,CONTAINS
360430,360400,BELONGS_TO
360400,360430,CONTAINS
360481,360400,BELONGS_TO
360400,360481,CONTAINS
360482,360400,BELONGS_TO
360400,360482,CONTAINS
360483,360400,BELONGS_TO
360400,360483,CONTAINS
360500,360000,BELONGS_TO
360000,360500,CONTAINS
360502,360500,BELONGS_TO
360500,360502,CONTAINS
360521,360500,BELONGS_TO
360500,360521,CONTAINS
360600,360000,BELONGS_TO
360000,360600,CONTAINS
360602,360600,BELONGS_TO
360600,360602,CONTAINS
360603,360600,BELONGS_TO
360600,360603,CONTAINS
360681,360600,BELONGS_TO
360600,360681,CONTAINS
360700,360000,BELONGS_TO
360000,360700,CONTAINS
360702,360700,BELONGS_TO
360700,360702,CONTAINS
360703,360700,BELONGS_TO
360700,360703,CONTAINS
360704,360700,BELONGS_TO
360700,360704,CONTAINS
360722,360700,BELONGS_TO
360700,360722,CONTAINS
360723,360700,BELONGS_TO
360700,360723,CONTAINS
360724,360700,BELONGS_TO
360700,360724,CONTAINS
360725,360700,BELONGS_TO
360700,360725,CONTAINS
360726,360700,BELONGS_TO
360700,360726,CONTAINS
360728,360700,BELONGS_TO
360700,360728,CONTAINS
360729,360700,BELONGS_TO
360700,360729,CONTAINS
360730,360700,BELONGS_TO
360700,360730,CONTAINS
360731,360700,BELONGS_TO
360700,360731,CONTAINS
360732,360700,BELONGS_TO
360700,360732,CONTAINS
360733,360700,BELONGS_TO
360700,360733,CONTAINS
360734,360700,BELONGS_TO
360700,360734,CONTAINS
360735,360700,BELONGS_TO
360700,360735,CONTAINS
360781,360700,BELONGS_TO
360700,360781,CONTAINS
360783,360700,BELONGS_TO
360700,360783,CONTAINS
360800,360000,BELONGS_TO
360000,360800,CONTAINS
360802,360800,BELONGS_TO
360800,360802,CONTAINS
360803,360800,BELONGS_TO
360800,360803,CONTAINS
360821,360800,BELONGS_TO
360800,360821,CONTAINS
360822,360800,BELONGS_TO
360800,360822,CONTAINS
360823,360800,BELONGS_TO
360800,360823,CONTAINS
360824,360800,BELONGS_TO
360800,360824,CONTAINS
360825,360800,BELONGS_TO
360800,360825,CONTAINS
360826,360800,BELONGS_TO
360800,360826,CONTAINS
360827,360800,BELONGS_TO
360800,360827,CONTAINS
360828,360800,BELONGS_TO
360800,360828,CONTAINS
360829,360800,BELONGS_TO
360800,360829,CONTAINS
360830,360800,BELONGS_TO
360800,360830,CONTAINS
360881,360800,BELONGS_TO
360800,360881,CONTAINS
360900,360000,BELONGS_TO
360000,360900,CONTAINS
360902,360900,BELONGS_TO
360900,360902,CONTAINS
360921,360900,BELONGS_TO
360900,360921,CONTAINS
360922,360900,BELONGS_TO
360900,360922,CONTAINS
360923,360900,BELONGS_TO
360900,360923,CONTAINS
360924,360900,BELONGS_TO
360900,360924,CONTAINS
360925,360900,BELONGS_TO
360900,360925,CONTAINS
360926,360900,BELONGS_TO
360900,360926,CONTAINS
360981,360900,BELONGS_TO
360900,360981,CONTAINS
360982,360900,BELONGS_TO
360900,360982,CONTAINS
360983,360900,BELONGS_TO
360900,360983,CONTAINS
361000,360000,BELONGS_TO
360000,361000,CONTAINS
361002,361000,BELONGS_TO
361000,361002,CONTAINS
361003,361000,BELONGS_TO
361000,361003,CONTAINS
361021,361000,BELONGS_TO
361000,361021,CONTAINS
361022,361000,BELONGS_TO
361000,361022,CONTAINS
361023,361000,BELONGS_TO
361000,361023,CONTAINS
361024,361000,BELONGS_TO
361000,361024,CONTAINS
361025,361000,BELONGS_TO
361000,361025,CONTAINS
361026,361000,BELONGS_TO
361000,361026,CONTAINS
361027,361000,BELONGS_TO
361000,361027,CONTAINS
361028,361000,BELONGS_TO
361000,361028,CONTAINS
361030,361000,BELONGS_TO
361000,361030,CONTAINS
361100,360000,BELONGS_TO
360000,361100,CONTAINS
361102,361100,BELONGS_TO
361100,361102,CONTAINS
361103,361100,BELONGS_TO
361100,361103,CONTAINS
361104,361100,BELONGS_TO
361100,361104,CONTAINS
361123,361100,BELONGS_TO
361100,361123,CONTAINS
361124,361100,BELONGS_TO
361100,361124,CONTAINS
361125,361100,BELONGS_TO
361100,361125,CONTAINS
361126,361100,BELONGS_TO
361100,361126,CONTAINS
361127,361100,BELONGS_TO
361100,361127,CONTAINS
361128,361100,BELONGS_TO
361100,361128,CONTAINS
361129,361100,BELONGS_TO
361100,361129,CONTAINS
361130,361100,BELONGS_TO
361100,361130,CONTAINS
361181,361100,BELONGS_TO
361100,361181,CONTAINS
370000,000000,BELONGS_TO
000000,370000,CONTAINS
370100,370000,BELONGS_TO
370000,370100,CONTAINS
370102,370100,BELONGS_TO
370100,370102,CONTAINS
370103,370100,BELONGS_TO
370100,370103,CONTAINS
370104,370100,BELONGS_TO
370100,370104,CONTAINS
370105,370100,BELONGS_TO
370100,370105,CONTAINS
370112,370100,BELONGS_TO
370100,370112,CONTAINS
370113,370100,BELONGS_TO
370100,370113,CONTAINS
370114,370100,BELONGS_TO
370100,370114,CONTAINS
370115,370100,BELONGS_TO
370100,370115,CONTAINS
370116,370100,BELONGS_TO
370100,370116,CONTAINS
370117,370100,BELONGS_TO
370100,370117,CONTAINS
370124,370100,BELONGS_TO
370100,370124,CONTAINS
370126,370100,BELONGS_TO
370100,370126,CONTAINS
370200,370000,BELONGS_TO
370000,370200,CONTAINS
370202,370200,BELONGS_TO
370200,370202,CONTAINS
370203,370200,BELONGS_TO
370200,370203,CONTAINS
370211,370200,BELONGS_TO
370200,370211,CONTAINS
370212,370200,BELONGS_TO
370200,370212,CONTAINS
370213,370200,BELONGS_TO
370200,370213,CONTAINS
370214,370200,BELONGS_TO
370200,370214,CONTAINS
370215,370200,BELONGS_TO
370200,370215,CONTAINS
370281,370200,BELONGS_TO
370200,370281,CONTAINS
370283,370200,BELONGS_TO
370200,370283,CONTAINS
370285,370200,BELONGS_TO
370200,370285,CONTAINS
370300,370000,BELONGS_TO
370000,370300,CONTAINS
370302,370300,BELONGS_TO
370300,370302,CONTAINS
370303,370300,BELONGS_TO
370300,370303,CONTAINS
370304,370300,BELONGS_TO
370300,370304,CONTAINS
370305,370300,BELONGS_TO
370300,370305,CONTAINS
370306,370300,BELONGS_TO
370300,370306,CONTAINS
370321,370300,BELONGS_TO
370300,370321,CONTAINS
370322,370300,BELONGS_TO
370300,370322,CONTAINS
370323,370300,BELONGS_TO
370300,370323,CONTAINS
370400,370000,BELONGS_TO
370000,370400,CONTAINS
370402,370400,BELONGS_TO
370400,370402,CONTAINS
370403,370400,BELONGS_TO
370400,370403,CONTAINS
370404,370400,BELONGS_TO
370400,370404,CONTAINS
370405,370400,BELONGS_TO
370400,370405,CONTAINS
370406,370400,BELONGS_TO
370400,370406,CONTAINS
370481,370400,BELONGS_TO
370400,370481,CONTAINS
370500,370000,BELONGS_TO
370000,370500,CONTAINS
370502,370500,BELONGS_TO
370500,370502,CONTAINS
370503,370500,BELONGS_TO
370500,370503,CONTAINS
370505,370500,BELONGS_TO
370500,370505,CONTAINS
370522,370500,BELONGS_TO
370500,370522,CONTAINS
370523,370500,BELONGS_TO
370500,370523,CONTAINS
370600,370000,BELONGS_TO
370000,370600,CONTAINS
370602,370600,BELONGS_TO
370600,370602,CONTAINS
370611,370600,BELONGS_TO
370600,370611,CONTAINS
370612,370600,BELONGS_TO
370600,370612,CONTAINS
370613,370600,BELONGS_TO
370600,370613,CONTAINS
370614,370600,BELONGS_TO
370600,370614,CONTAINS
370681,370600,BELONGS_TO
370600,370681,CONTAINS
370682,370600,BELONGS_TO
370600,370682,CONTAINS
370683,370600,BELONGS_TO
370600,370683,CONTAINS
370685,370600,BELONGS_TO
370600,370685,CONTAINS
370686,370600,BELONGS_TO
370600,370686,CONTAINS
370687,370600,BELONGS_TO
370600,370687,CONTAINS
370700,370000,BELONGS_TO
370000,370700,CONTAINS
370702,370700,BELONGS_TO
370700,370702,CONTAINS
370703,370700,BELONGS_TO
370700,370703,CONTAINS
370704,370700,BELONGS_TO
370700,370704,CONTAINS
370705,370700,BELONGS_TO
370700,370705,CONTAINS
370724,370700,BELONGS_TO
370700,370724,CONTAINS
370725,370700,BELONGS_TO
370700,370725,CONTAINS
370781,370700,BELONGS_TO
370700,370781,CONTAINS
370782,370700,BELONGS_TO
370700,370782,CONTAINS
370783,370700,BELONGS_TO
370700,370783,CONTAINS
370784,370700,BELONGS_TO
370700,370784,CONTAINS
370785,370700,BELONGS_TO
370700,370785,CONTAINS
370786,370700,BELONGS_TO
370700,370786,CONTAINS
370800,370000,BELONGS_TO
370000,370800,CONTAINS
370811,370800,BELONGS_TO
370800,370811,CONTAINS
370812,370800,BELONGS_TO
370800,370812,CONTAINS
370826,370800,BELONGS_TO
370800,370826,CONTAINS
370827,370800,BELONGS_TO
370800,370827,CONTAINS
370828,370800,BELONGS_TO
370800,370828,CONTAINS
370829,370800,BELONGS_TO
370800,370829,CONTAINS
370830,370800,BELONGS_TO
370800,370830,CONTAINS
370831,370800,BELONGS_TO
370800,370831,CONTAINS
370832,370800,BELONGS_TO
370800,370832,CONTAINS
370881,370800,BELONGS_TO
370800,370881,CONTAINS
370883,370800,BELONGS_TO
370800,370883,CONTAINS
370900,370000,BELONGS_TO
370000,370900,CONTAINS
370902,370900,BELONGS_TO
370900,370902,CONTAINS
370911,370900,BELONGS_TO
370900,370911,CONTAINS
370921,370900,BELONGS_TO
370900,370921,CONTAINS
370923,370900,BELONGS_TO
370900,370923,CONTAINS
370982,370900,BELONGS_TO
370900,370982,CONTAINS
370983,370900,BELONGS_TO
370900,370983,CONTAINS
371000,370000,BELONGS_TO
370000,371000,CONTAINS
371002,371000,BELONGS_TO
371000,371002,CONTAINS
371003,371000,BELONGS_TO
371000,371003,CONTAINS
371082,371000,BELONGS_TO
371000,371082,CONTAINS
371083,371000,BELONGS_TO
371000,371083,CONTAINS
371100,370000,BELONGS_TO
370000,371100,CONTAINS
371102,371100,BELONGS_TO
371100,371102,CONTAINS
371103,371100,BELONGS_TO
371100,371103,CONTAINS
371121,371100,BELONGS_TO
371100,371121,CONTAINS
371122,371100,BELONGS_TO
371100,371122,CONTAINS
371300,370000,BELONGS_TO
370000,371300,CONTAINS
371302,371300,BELONGS_TO
371300,371302,CONTAINS
371311,371300,BELONGS_TO
371300,371311,CONTAINS
371312,371300,BELONGS_TO
371300,371312,CONTAINS
371321,371300,BELONGS_TO
371300,371321,CONTAINS
371322,371300,BELONGS_TO
371300,371322,CONTAINS
371323,371300,BELONGS_TO
371300,371323,CONTAINS
371324,371300,BELONGS_TO
371300,371324,CONTAINS
371325,371300,BELONGS_TO
371300,371325,CONTAINS
371326,371300,BELONGS_TO
371300,371326,CONTAINS
371327,371300,BELONGS_TO
371300,371327,CONTAINS
371328,371300,BELONGS_TO
371300,371328,CONTAINS
371329,371300,BELONGS_TO
371300,371329,CONTAINS
371400,370000,BELONGS_TO
370000,371400,CONTAINS
371402,371400,BELONGS_TO
371400,371402,CONTAINS
371403,371400,BELONGS_TO
371400,371403,CONTAINS
371422,371400,BELONGS_TO
371400,371422,CONTAINS
371423,371400,BELONGS_TO
371400,371423,CONTAINS
371424,371400,BELONGS_TO
371400,371424,CONTAINS
371425,371400,BELONGS_TO
371400,371425,CONTAINS
371426,371400,BELONGS_TO
371400,371426,CONTAINS
371427,371400,BELONGS_TO
371400,371427,CONTAINS
371428,371400,BELONGS_TO
371400,371428,CONTAINS
371481,371400,BELONGS_TO
371400,371481,CONTAINS
371482,371400,BELONGS_TO
371400,371482,CONTAINS
371500,370000,BELONGS_TO
370000,371500,CONTAINS
371502,371500,BELONGS_TO
371500,371502,CONTAINS
371503,371500,BELONGS_TO
371500,371503,CONTAINS
371521,371500,BELONGS_TO
371500,371521,CONTAINS
371522,371500,BELONGS_TO
371500,371522,CONTAINS
371524,371500,BELONGS_TO
371500,371524,CONTAINS
371525,371500,BELONGS_TO
371500,371525,CONTAINS
371526,371500,BELONGS_TO
371500,371526,CONTAINS
371581,371500,BELONGS_TO
371500,371581,CONTAINS
371600,370000,BELONGS_TO
370000,371600,CONTAINS
371602,371600,BELONGS_TO
371600,371602,CONTAINS
371603,371600,BELONGS_TO
371600,371603,CONTAINS
371621,371600,BELONGS_TO
371600,371621,CONTAINS
371622,371600,BELONGS_TO
371600,371622,CONTAINS
371623,371600,BELONGS_TO
371600,371623,CONTAINS
371625,371600,BELONGS_TO
371600,371625,CONTAINS
371681,371600,BELONGS_TO
371600,371681,CONTAINS
371700,370000,BELONGS_TO
370000,371700,CONTAINS
371702,371700,BELONGS_TO
371700,371702,CONTAINS
371703,371700,BELONGS_TO
371700,371703,CONTAINS
371721,371700,BELONGS_TO
371700,371721,CONTAINS
371722,371700,BELONGS_TO
371700,371722,CONTAINS
371723,371700,BELONGS_TO
371700,371723,CONTAINS
371724,371700,BELONGS_TO
371700,371724,CONTAINS
371725,371700,BELONGS_TO
371700,371725,CONTAINS
371726,371700,BELONGS_TO
371700,371726,CONTAINS
371728,371700,BELONGS_TO
371700,371728,CONTAINS
410000,000000,BELONGS_TO
000000,410000,CONTAINS
410100,410000,BELONGS_TO
410000,410100,CONTAINS
410102,410100,BELONGS_TO
410100,410102,CONTAINS
410103,410100,BELONGS_TO
410100,410103,CONTAINS
410104,410100,BELONGS_TO
410100,410104,CONTAINS
410105,410100,BELONGS_TO
410100,410105,CONTAINS
