START_ID,END_ID,TYPE
center_2315,450902,LOCATED_AT
center_2316,450902,LOCATED_AT
center_2317,450802,LOCATED_AT
center_2318,450702,LOCATED_AT
center_2319,450202,LOCATED_AT
center_2320,450204,LOCATED_AT
center_2321,450202,LOCATED_AT
center_2322,450202,LOCATED_AT
center_2323,450202,LOCATED_AT
center_2324,450103,LOCATED_AT
center_2325,450107,LOCATED_AT
center_2326,450107,LOCATED_AT
center_2327,450103,LOCATED_AT
center_2328,450103,LOCATED_AT
center_2329,420106,LOCATED_AT
center_2330,510107,LOCATED_AT
center_2331,450000,LOCATED_AT
center_2332,370100,LOCATED_AT
center_2333,650000,LOCATED_AT
center_2334,654300,LOCATED_AT
center_2335,654224,LOCATED_AT
center_2336,654200,LOCATED_AT
center_2337,654200,LOCATED_AT
center_2338,654000,LOCATED_AT
center_2339,310107,LOCATED_AT
center_2340,654023,LOCATED_AT
center_2341,653200,LOCATED_AT
center_2342,653100,LOCATED_AT
center_2343,653100,LOCATED_AT
center_2344,653130,LOCATED_AT
center_2345,653129,LOCATED_AT
center_2346,510105,LOCATED_AT
center_2347,652900,LOCATED_AT
center_2348,652900,LOCATED_AT
center_2349,652900,LOCATED_AT
center_2350,652900,LOCATED_AT
center_2351,652900,LOCATED_AT
center_2352,652900,LOCATED_AT
center_2353,652800,LOCATED_AT
center_2354,652800,LOCATED_AT
center_2355,652700,LOCATED_AT
center_2356,652700,LOCATED_AT
center_2357,640105,LOCATED_AT
center_2358,652300,LOCATED_AT
center_2359,650522,LOCATED_AT
center_2360,650500,LOCATED_AT
center_2361,650402,LOCATED_AT
center_2362,650203,LOCATED_AT
center_2363,110108,LOCATED_AT
center_2364,110112,LOCATED_AT
center_2365,650103,LOCATED_AT
center_2366,650105,LOCATED_AT
center_2367,650109,LOCATED_AT
center_2368,650109,LOCATED_AT
center_2369,650103,LOCATED_AT
center_2370,650102,LOCATED_AT
center_2371,650000,LOCATED_AT
center_2372,650000,LOCATED_AT
center_2373,140902,LOCATED_AT
center_2374,540102,LOCATED_AT
center_2375,540600,LOCATED_AT
center_2376,540202,LOCATED_AT
center_2377,540402,LOCATED_AT
center_2378,540502,LOCATED_AT
center_2379,540300,LOCATED_AT
center_2380,540102,LOCATED_AT
center_2381,540102,LOCATED_AT
center_2382,540102,LOCATED_AT
center_2383,630104,LOCATED_AT
center_2384,630104,LOCATED_AT
center_2385,632700,LOCATED_AT
center_2386,630100,LOCATED_AT
center_2387,630202,LOCATED_AT
center_2388,630102,LOCATED_AT
center_2389,630102,LOCATED_AT
center_2390,630102,LOCATED_AT
center_2391,630105,LOCATED_AT
center_2392,421121,LOCATED_AT
center_2393,630200,LOCATED_AT
center_2394,630104,LOCATED_AT
center_2395,630104,LOCATED_AT
center_2396,640402,LOCATED_AT
center_2397,640104,LOCATED_AT
center_2398,640104,LOCATED_AT
center_2399,640502,LOCATED_AT
center_2400,640502,LOCATED_AT
center_2401,640104,LOCATED_AT
center_2402,640104,LOCATED_AT
center_2403,640104,LOCATED_AT
center_2404,640106,LOCATED_AT
center_2405,320509,LOCATED_AT
center_2406,640106,LOCATED_AT
center_2407,640221,LOCATED_AT
center_2408,640104,LOCATED_AT
center_2409,640402,LOCATED_AT
center_2410,640324,LOCATED_AT
center_2411,640423,LOCATED_AT
center_2412,640521,LOCATED_AT
center_2413,640221,LOCATED_AT
center_2414,640502,LOCATED_AT
center_2415,640106,LOCATED_AT
center_2416,640302,LOCATED_AT
center_2417,640202,LOCATED_AT
center_2418,640323,LOCATED_AT
center_2419,110105,LOCATED_AT
center_2420,640106,LOCATED_AT
center_2421,640104,LOCATED_AT
center_2422,640104,LOCATED_AT
center_2423,640105,LOCATED_AT
center_2424,640106,LOCATED_AT
center_2425,640106,LOCATED_AT
center_2426,640106,LOCATED_AT
center_2427,640106,LOCATED_AT
center_2428,640106,LOCATED_AT
center_2429,611002,LOCATED_AT
center_2430,611002,LOCATED_AT
center_2431,610921,LOCATED_AT
center_2432,610929,LOCATED_AT
center_2433,610902,LOCATED_AT
center_2434,610802,LOCATED_AT
center_2435,610822,LOCATED_AT
center_2436,610802,LOCATED_AT
center_2437,610824,LOCATED_AT
center_2438,610800,LOCATED_AT
center_2439,610802,LOCATED_AT
center_2440,610802,LOCATED_AT
center_2441,610802,LOCATED_AT
center_2442,610802,LOCATED_AT
center_2443,610602,LOCATED_AT
center_2444,610632,LOCATED_AT
center_2445,610629,LOCATED_AT
center_2446,610602,LOCATED_AT
center_2447,610502,LOCATED_AT
center_2448,610502,LOCATED_AT
center_2449,610526,LOCATED_AT
center_2450,610528,LOCATED_AT
center_2451,610503,LOCATED_AT
center_2452,610502,LOCATED_AT
center_2453,610502,LOCATED_AT
center_2454,610429,LOCATED_AT
center_2455,610422,LOCATED_AT
center_2456,610424,LOCATED_AT
center_2457,610404,LOCATED_AT
center_2458,610202,LOCATED_AT
center_2459,610203,LOCATED_AT
center_2460,610302,LOCATED_AT
center_2461,610302,LOCATED_AT
center_2462,610324,LOCATED_AT
center_2463,610324,LOCATED_AT
center_2464,610323,LOCATED_AT
center_2465,610326,LOCATED_AT
center_2466,610304,LOCATED_AT
center_2467,610303,LOCATED_AT
center_2468,610303,LOCATED_AT
center_2469,610202,LOCATED_AT
center_2470,610204,LOCATED_AT
center_2471,320902,LOCATED_AT
center_2472,610104,LOCATED_AT
center_2473,150102,LOCATED_AT
center_2474,610104,LOCATED_AT
center_2475,610104,LOCATED_AT
center_2476,610104,LOCATED_AT
center_2477,610111,LOCATED_AT
center_2478,610104,LOCATED_AT
center_2479,610113,LOCATED_AT
center_2480,610104,LOCATED_AT
center_2481,610113,LOCATED_AT
center_2482,440106,LOCATED_AT
center_2483,310107,LOCATED_AT
center_2484,320506,LOCATED_AT
center_2485,420105,LOCATED_AT
center_2486,440604,LOCATED_AT
center_2487,420102,LOCATED_AT
center_2488,510116,LOCATED_AT
center_2489,610111,LOCATED_AT
center_2490,610104,LOCATED_AT
center_2491,621102,LOCATED_AT
center_2492,610113,LOCATED_AT
center_2493,621102,LOCATED_AT
center_2494,621102,LOCATED_AT
center_2495,610104,LOCATED_AT
center_2496,610104,LOCATED_AT
center_2497,130102,LOCATED_AT
center_2498,610104,LOCATED_AT
center_2499,610104,LOCATED_AT
center_2500,610104,LOCATED_AT
center_2501,610702,LOCATED_AT
center_2502,610113,LOCATED_AT
center_2503,610113,LOCATED_AT
center_2504,610104,LOCATED_AT
center_2505,610104,LOCATED_AT
center_2506,610104,LOCATED_AT
center_2507,610104,LOCATED_AT
center_2508,610113,LOCATED_AT
center_2509,610103,LOCATED_AT
center_2510,610122,LOCATED_AT
center_2511,610104,LOCATED_AT
center_2512,610117,LOCATED_AT
center_2513,130102,LOCATED_AT
center_2514,511703,LOCATED_AT
center_2515,131102,LOCATED_AT
center_2516,131102,LOCATED_AT
center_2517,131102,LOCATED_AT
center_2518,131102,LOCATED_AT
center_2519,131102,LOCATED_AT
center_2520,131003,LOCATED_AT
center_2521,131003,LOCATED_AT
center_2522,131003,LOCATED_AT
center_2523,131003,LOCATED_AT
center_2524,131022,LOCATED_AT
center_2525,131000,LOCATED_AT
center_2526,131000,LOCATED_AT
center_2527,131000,LOCATED_AT
center_2528,131002,LOCATED_AT
center_2529,130900,LOCATED_AT
center_2530,130900,LOCATED_AT
center_2531,130900,LOCATED_AT
center_2532,130903,LOCATED_AT
center_2533,130104,LOCATED_AT
center_2534,130104,LOCATED_AT
center_2535,130922,LOCATED_AT
center_2536,110118,LOCATED_AT
center_2537,130900,LOCATED_AT
center_2538,130900,LOCATED_AT
center_2539,130903,LOCATED_AT
center_2540,130927,LOCATED_AT
center_2541,130900,LOCATED_AT
center_2542,130900,LOCATED_AT
center_2543,130104,LOCATED_AT
center_2544,130104,LOCATED_AT
center_2545,210104,LOCATED_AT
center_2546,130802,LOCATED_AT
center_2547,130802,LOCATED_AT
center_2548,130802,LOCATED_AT
center_2549,130103,LOCATED_AT
center_2550,130723,LOCATED_AT
center_2551,130700,LOCATED_AT
center_2552,130700,LOCATED_AT
center_2553,220800,LOCATED_AT
center_2554,130731,LOCATED_AT
center_2555,130722,LOCATED_AT
center_2556,130724,LOCATED_AT
center_2557,130705,LOCATED_AT
center_2558,130708,LOCATED_AT
center_2559,130702,LOCATED_AT
center_2560,130606,LOCATED_AT
center_2561,130609,LOCATED_AT
center_2562,130606,LOCATED_AT
center_2563,130606,LOCATED_AT
center_2564,130602,LOCATED_AT
center_2565,130602,LOCATED_AT
center_2566,130624,LOCATED_AT
center_2567,130600,LOCATED_AT
center_2568,130628,LOCATED_AT
center_2569,130600,LOCATED_AT
center_2570,130636,LOCATED_AT
center_2571,130600,LOCATED_AT
center_2572,130609,LOCATED_AT
center_2573,130602,LOCATED_AT
center_2574,130602,LOCATED_AT
center_2575,130525,LOCATED_AT
center_2576,130702,LOCATED_AT
center_2577,130702,LOCATED_AT
center_2578,130502,LOCATED_AT
center_2579,130500,LOCATED_AT
center_2580,130528,LOCATED_AT
center_2581,130522,LOCATED_AT
center_2582,130529,LOCATED_AT
center_2583,130500,LOCATED_AT
center_2584,130535,LOCATED_AT
center_2585,130534,LOCATED_AT
center_2586,130533,LOCATED_AT
center_2587,130103,LOCATED_AT
center_2588,130506,LOCATED_AT
center_2589,130502,LOCATED_AT
center_2590,130702,LOCATED_AT
center_2591,130502,LOCATED_AT
center_2592,130403,LOCATED_AT
center_2593,130403,LOCATED_AT
center_2594,130402,LOCATED_AT
center_2595,130432,LOCATED_AT
center_2596,130402,LOCATED_AT
center_2597,130435,LOCATED_AT
center_2598,130423,LOCATED_AT
center_2599,130424,LOCATED_AT
center_2600,130433,LOCATED_AT
center_2601,130400,LOCATED_AT
center_2602,130434,LOCATED_AT
center_2603,130426,LOCATED_AT
center_2604,130430,LOCATED_AT
center_2605,130406,LOCATED_AT
center_2606,130408,LOCATED_AT
center_2607,130403,LOCATED_AT
center_2608,130425,LOCATED_AT
center_2609,130402,LOCATED_AT
center_2610,130638,LOCATED_AT
center_2611,130600,LOCATED_AT
center_2612,130900,LOCATED_AT
center_2613,130434,LOCATED_AT
center_2614,130400,LOCATED_AT
center_2615,130302,LOCATED_AT
center_2616,130302,LOCATED_AT
center_2617,130302,LOCATED_AT
center_2618,130302,LOCATED_AT
center_2619,130302,LOCATED_AT
center_2620,130302,LOCATED_AT
center_2621,130302,LOCATED_AT
center_2622,130302,LOCATED_AT
center_2623,130227,LOCATED_AT
center_2624,130100,LOCATED_AT
center_2625,130106,LOCATED_AT
center_2626,130106,LOCATED_AT
center_2627,130324,LOCATED_AT
center_2628,130303,LOCATED_AT
center_2629,130302,LOCATED_AT
center_2630,130302,LOCATED_AT
center_2631,130200,LOCATED_AT
center_2632,130203,LOCATED_AT
center_2633,130202,LOCATED_AT
center_2634,130204,LOCATED_AT
center_2635,130200,LOCATED_AT
center_2636,130203,LOCATED_AT
center_2637,130202,LOCATED_AT
center_2638,130225,LOCATED_AT
center_2639,130229,LOCATED_AT
center_2640,130224,LOCATED_AT
center_2641,130200,LOCATED_AT
center_2642,130203,LOCATED_AT
center_2643,130207,LOCATED_AT
center_2644,130208,LOCATED_AT
center_2645,130203,LOCATED_AT
center_2646,130103,LOCATED_AT
center_2647,130103,LOCATED_AT
center_2648,130106,LOCATED_AT
center_2649,130100,LOCATED_AT
center_2650,130100,LOCATED_AT
center_2651,130113,LOCATED_AT
center_2652,130106,LOCATED_AT
center_2653,130100,LOCATED_AT
center_2654,130103,LOCATED_AT
center_2655,130100,LOCATED_AT
center_2656,130100,LOCATED_AT
center_2657,130104,LOCATED_AT
center_2658,130104,LOCATED_AT
center_2659,130103,LOCATED_AT
center_2660,130102,LOCATED_AT
center_2661,130112,LOCATED_AT
center_2662,130100,LOCATED_AT
center_2663,130100,LOCATED_AT
center_2664,130100,LOCATED_AT
center_2665,130109,LOCATED_AT
center_2666,130108,LOCATED_AT
center_2667,130111,LOCATED_AT
center_2668,130104,LOCATED_AT
center_2669,130502,LOCATED_AT
center_2670,130103,LOCATED_AT
center_2671,130103,LOCATED_AT
center_2672,130103,LOCATED_AT
center_2673,320214,LOCATED_AT
center_2674,130606,LOCATED_AT
center_2675,130106,LOCATED_AT
center_2676,130103,LOCATED_AT
center_2677,130104,LOCATED_AT
center_2678,141129,LOCATED_AT
center_2679,141122,LOCATED_AT
center_2680,141102,LOCATED_AT
center_2681,141102,LOCATED_AT
center_2682,141102,LOCATED_AT
center_2683,141121,LOCATED_AT
center_2684,141100,LOCATED_AT
center_2685,141100,LOCATED_AT
center_2686,141124,LOCATED_AT
center_2687,141102,LOCATED_AT
center_2688,141024,LOCATED_AT
center_2689,141021,LOCATED_AT
center_2690,141023,LOCATED_AT
center_2691,141002,LOCATED_AT
center_2692,141021,LOCATED_AT
center_2693,141024,LOCATED_AT
center_2694,141023,LOCATED_AT
center_2695,141000,LOCATED_AT
center_2696,141031,LOCATED_AT
center_2697,141002,LOCATED_AT
center_2698,141021,LOCATED_AT
center_2699,141002,LOCATED_AT
center_2700,141002,LOCATED_AT
center_2701,141002,LOCATED_AT
center_2702,141002,LOCATED_AT
center_2703,141002,LOCATED_AT
center_2704,141000,LOCATED_AT
center_2705,141022,LOCATED_AT
center_2706,141002,LOCATED_AT
center_2707,141024,LOCATED_AT
center_2708,141002,LOCATED_AT
center_2709,141002,LOCATED_AT
center_2710,140902,LOCATED_AT
center_2711,140900,LOCATED_AT
center_2712,140900,LOCATED_AT
center_2713,140900,LOCATED_AT
center_2714,140902,LOCATED_AT
center_2715,140902,LOCATED_AT
center_2716,140802,LOCATED_AT
center_2717,140822,LOCATED_AT
center_2718,140827,LOCATED_AT
center_2719,140800,LOCATED_AT
center_2720,140830,LOCATED_AT
center_2721,140800,LOCATED_AT
center_2722,140825,LOCATED_AT
center_2723,140821,LOCATED_AT
center_2724,140802,LOCATED_AT
center_2725,140802,LOCATED_AT
center_2726,140802,LOCATED_AT
center_2727,140802,LOCATED_AT
center_2728,140802,LOCATED_AT
center_2729,140702,LOCATED_AT
center_2730,140728,LOCATED_AT
center_2731,140700,LOCATED_AT
center_2732,140702,LOCATED_AT
center_2733,140728,LOCATED_AT
center_2734,140725,LOCATED_AT
center_2735,140729,LOCATED_AT
center_2736,140722,LOCATED_AT
center_2737,140703,LOCATED_AT
center_2738,140727,LOCATED_AT
center_2739,140724,LOCATED_AT
center_2740,140721,LOCATED_AT
center_2741,140728,LOCATED_AT
center_2742,140723,LOCATED_AT
center_2743,140702,LOCATED_AT
center_2744,140600,LOCATED_AT
center_2745,140602,LOCATED_AT
center_2746,140600,LOCATED_AT
center_2747,140602,LOCATED_AT
center_2748,140621,LOCATED_AT
center_2749,140622,LOCATED_AT
center_2750,140302,LOCATED_AT
center_2751,140302,LOCATED_AT
center_2752,140525,LOCATED_AT
center_2753,140500,LOCATED_AT
center_2754,140500,LOCATED_AT
center_2755,140522,LOCATED_AT
center_2756,140302,LOCATED_AT
center_2757,140403,LOCATED_AT
center_2758,140423,LOCATED_AT
center_2759,140425,LOCATED_AT
center_2760,140427,LOCATED_AT
center_2761,140426,LOCATED_AT
center_2762,140429,LOCATED_AT
center_2763,140404,LOCATED_AT
center_2764,140400,LOCATED_AT
center_2765,140302,LOCATED_AT
center_2766,140400,LOCATED_AT
center_2767,140311,LOCATED_AT
center_2768,140302,LOCATED_AT
center_2769,140322,LOCATED_AT
center_2770,140302,LOCATED_AT
center_2771,140302,LOCATED_AT
center_2772,140302,LOCATED_AT
center_2773,140302,LOCATED_AT
center_2774,140213,LOCATED_AT
center_2775,140223,LOCATED_AT
center_2776,140214,LOCATED_AT
center_2777,140224,LOCATED_AT
center_2778,140214,LOCATED_AT
center_2779,140215,LOCATED_AT
center_2780,140121,LOCATED_AT
center_2781,350125,LOCATED_AT
center_2782,140105,LOCATED_AT
center_2783,140105,LOCATED_AT
center_2784,110109,LOCATED_AT
center_2785,110114,LOCATED_AT
center_2786,140105,LOCATED_AT
center_2787,140106,LOCATED_AT
center_2788,140121,LOCATED_AT
center_2789,140106,LOCATED_AT
center_2790,140107,LOCATED_AT
center_2791,140110,LOCATED_AT
center_2792,140105,LOCATED_AT
center_2793,140107,LOCATED_AT
center_2794,140105,LOCATED_AT
center_2795,140109,LOCATED_AT
center_2796,140105,LOCATED_AT
center_2797,140110,LOCATED_AT
center_2798,140110,LOCATED_AT
center_2799,140107,LOCATED_AT
center_2800,140105,LOCATED_AT
center_2801,140105,LOCATED_AT
center_2802,140105,LOCATED_AT
center_2803,460204,LOCATED_AT
center_2804,460400,LOCATED_AT
center_2805,460400,LOCATED_AT
center_2806,440309,LOCATED_AT
center_2807,460108,LOCATED_AT
center_2808,440309,LOCATED_AT
center_2809,440309,LOCATED_AT
center_2810,460107,LOCATED_AT
center_2811,210200,LOCATED_AT
center_2812,150102,LOCATED_AT
center_2813,152921,LOCATED_AT
center_2814,152921,LOCATED_AT
center_2815,152500,LOCATED_AT
center_2816,152500,LOCATED_AT
center_2817,152500,LOCATED_AT
center_2818,152500,LOCATED_AT
center_2819,152200,LOCATED_AT
center_2820,152200,LOCATED_AT
center_2821,152200,LOCATED_AT
center_2822,152200,LOCATED_AT
center_2823,152223,LOCATED_AT
center_2824,152224,LOCATED_AT
center_2825,152200,LOCATED_AT
center_2826,441302,LOCATED_AT
center_2827,152200,LOCATED_AT
center_2828,152200,LOCATED_AT
center_2829,150900,LOCATED_AT
center_2830,150924,LOCATED_AT
center_2831,150902,LOCATED_AT
center_2832,150923,LOCATED_AT
center_2833,150902,LOCATED_AT
center_2834,150902,LOCATED_AT
center_2835,150802,LOCATED_AT
center_2836,150802,LOCATED_AT
center_2837,150802,LOCATED_AT
center_2838,150823,LOCATED_AT
center_2839,150821,LOCATED_AT
center_2840,150802,LOCATED_AT
center_2841,150702,LOCATED_AT
center_2842,150000,LOCATED_AT
center_2843,150700,LOCATED_AT
center_2844,150700,LOCATED_AT
center_2845,150721,LOCATED_AT
center_2846,150700,LOCATED_AT
center_2847,430111,LOCATED_AT
center_2848,150723,LOCATED_AT
center_2849,150700,LOCATED_AT
center_2850,150721,LOCATED_AT
center_2851,150702,LOCATED_AT
center_2852,150702,LOCATED_AT
center_2853,150702,LOCATED_AT
center_2854,150622,LOCATED_AT
center_2855,150621,LOCATED_AT
center_2856,150627,LOCATED_AT
center_2857,150627,LOCATED_AT
center_2858,150602,LOCATED_AT
center_2859,150621,LOCATED_AT
center_2860,150622,LOCATED_AT
center_2861,150602,LOCATED_AT
center_2862,150627,LOCATED_AT
center_2863,150525,LOCATED_AT
center_2864,150502,LOCATED_AT
center_2865,150502,LOCATED_AT
center_2866,150521,LOCATED_AT
center_2867,150500,LOCATED_AT
center_2868,150523,LOCATED_AT
center_2869,150525,LOCATED_AT
center_2870,150500,LOCATED_AT
center_2871,150500,LOCATED_AT
center_2872,150502,LOCATED_AT
center_2873,150000,LOCATED_AT
center_2874,150502,LOCATED_AT
center_2875,150302,LOCATED_AT
center_2876,350303,LOCATED_AT
center_2877,150425,LOCATED_AT
center_2878,150423,LOCATED_AT
center_2879,150423,LOCATED_AT
center_2880,150402,LOCATED_AT
center_2881,150402,LOCATED_AT
center_2882,150402,LOCATED_AT
center_2883,150402,LOCATED_AT
center_2884,150402,LOCATED_AT
center_2885,150402,LOCATED_AT
center_2886,150402,LOCATED_AT
center_2887,150402,LOCATED_AT
center_2888,150402,LOCATED_AT
center_2889,150402,LOCATED_AT
center_2890,150429,LOCATED_AT
center_2891,150404,LOCATED_AT
center_2892,150429,LOCATED_AT
center_2893,150426,LOCATED_AT
center_2894,150403,LOCATED_AT
center_2895,150402,LOCATED_AT
center_2896,150203,LOCATED_AT
center_2897,150204,LOCATED_AT
center_2898,150204,LOCATED_AT
center_2899,150207,LOCATED_AT
center_2900,150203,LOCATED_AT
center_2901,150203,LOCATED_AT
center_2902,150105,LOCATED_AT
center_2903,150105,LOCATED_AT
center_2904,150105,LOCATED_AT
center_2905,150200,LOCATED_AT
center_2906,150204,LOCATED_AT
center_2907,150203,LOCATED_AT
center_2908,150204,LOCATED_AT
center_2909,150204,LOCATED_AT
center_2910,150103,LOCATED_AT
center_2911,150123,LOCATED_AT
center_2912,150105,LOCATED_AT
center_2913,150125,LOCATED_AT
center_2914,150102,LOCATED_AT
center_2915,150102,LOCATED_AT
center_2916,150105,LOCATED_AT
center_2917,150104,LOCATED_AT
center_2918,150125,LOCATED_AT
center_2919,150105,LOCATED_AT
center_2920,150105,LOCATED_AT
center_2921,150102,LOCATED_AT
center_2922,222400,LOCATED_AT
center_2923,222400,LOCATED_AT
center_2924,222400,LOCATED_AT
center_2925,222400,LOCATED_AT
center_2926,222400,LOCATED_AT
center_2927,220800,LOCATED_AT
center_2928,220800,LOCATED_AT
center_2929,220802,LOCATED_AT
center_2930,220800,LOCATED_AT
center_2931,220800,LOCATED_AT
center_2932,220821,LOCATED_AT
center_2933,220802,LOCATED_AT
center_2934,220702,LOCATED_AT
center_2935,220702,LOCATED_AT
center_2936,220722,LOCATED_AT
center_2937,220702,LOCATED_AT
center_2938,220702,LOCATED_AT
center_2939,220702,LOCATED_AT
center_2940,220700,LOCATED_AT
center_2941,220702,LOCATED_AT
center_2942,220702,LOCATED_AT
center_2943,450124,LOCATED_AT
center_2944,220602,LOCATED_AT
